State Name,Total Population,White Alone,Black or African American Alone,Hispanic or Latino,Median Household Income,Median Housing Value,Median Gross Rent,Median Age,Median Housing Construction Year,Total Employment,Below Poverty Level,Male Population,Female Population,Housing Units,Vacant Housing Units,Owner-Occupied Housing Units,Renter-Occupied Housing Units,State Code,Year
Alabama,4442558.0,3153627.0,1144330.0,99040.0,36879.0,97500.0,535.0,37.4,1977.0,26262.0,754258.0,2142901.0,2299657.0,2082140.0,293448.0,1261475.0,527217.0,01,2005
Alabama,4599030.0,3237958.0,1209321.0,111432.0,38783.0,107000.0,573.0,37.2,1977.0,27106.0,742064.0,2230594.0,2368436.0,2110139.0,314081.0,1289272.0,506786.0,01,2006
Alabama,4627851.0,3254107.0,1212118.0,119415.0,40554.0,115600.0,601.0,37.3,1978.0,28221.0,759835.0,2238295.0,2389556.0,2137012.0,320699.0,1287825.0,528488.0,01,2007
Alabama,4661900.0,3276551.0,1220643.0,130164.0,42666.0,121500.0,631.0,37.4,1979.0,29558.0,712835.0,2258924.0,2402976.0,2158692.0,342827.0,1289155.0,526710.0,01,2008
Alabama,4708708.0,3295027.0,1229268.0,148279.0,40489.0,119600.0,657.0,37.4,1979.0,28784.0,804683.0,2280784.0,2427924.0,2182358.0,334307.0,1285879.0,562172.0,01,2009
Alabama,4785298.0,3324276.0,1262980.0,182795.0,40474.0,123900.0,667.0,37.8,1981.0,28849.0,888290.0,2322243.0,2463055.0,2174428.0,359276.0,1272846.0,542306.0,01,2010
Alabama,4802740.0,3318110.0,1281095.0,186204.0,41415.0,122700.0,687.0,38.1,1981.0,29900.0,892483.0,2324413.0,2478327.0,2182199.0,337653.0,1289217.0,555329.0,01,2011
Alabama,4822023.0,3333371.0,1276164.0,185441.0,41574.0,123200.0,689.0,38.2,1981.0,30221.0,892564.0,2336291.0,2485732.0,2189567.0,344398.0,1268565.0,576604.0,01,2012
Alabama,4833722.0,3330478.0,1284102.0,189934.0,42849.0,122700.0,694.0,38.3,1982.0,30384.0,883371.0,2341869.0,2491853.0,2190027.0,367588.0,1240017.0,582422.0,01,2013
Alabama,4849377.0,3320273.0,1291826.0,192413.0,42830.0,125600.0,717.0,38.6,1982.0,30388.0,910175.0,2347969.0,2501408.0,2208030.0,366813.0,1246080.0,595137.0,01,2014
Alabama,4858979.0,3329913.0,1303298.0,192870.0,44765.0,134100.0,729.0,38.7,1981.0,31187.0,876016.0,2352810.0,2506169.0,2218391.0,372001.0,1253595.0,592795.0,01,2015
Alabama,4863300.0,3316384.0,1301102.0,199686.0,46257.0,136200.0,743.0,39.0,1983.0,31365.0,810231.0,2356052.0,2507248.0,2230180.0,377662.0,1268138.0,584380.0,01,2016
Alabama,4874747.0,3312718.0,1307467.0,201970.0,48123.0,141300.0,750.0,38.9,1983.0,32267.0,802656.0,2359896.0,2514851.0,2258669.0,417004.0,1253199.0,588466.0,01,2017
Alabama,4887871.0,3306838.0,1307040.0,211485.0,49861.0,147900.0,788.0,39.3,1984.0,33877.0,800422.0,2369271.0,2518600.0,2274711.0,419527.0,1262257.0,592927.0,01,2018
Alabama,4903185.0,3326375.0,1319551.0,219296.0,51734.0,154000.0,807.0,39.4,1984.0,34946.0,739108.0,2369611.0,2533574.0,2284922.0,387346.0,1305223.0,592353.0,01,2019
Alabama,4971531.0,3304128.0,1312328.5,228365.0,52823.5,163400.0,834.0,39.599999999999994,1985.0,35985.0,766717.0,2407753.5,2563777.5,2299269.0,366701.5,1341577.5,590990.0,01,2020
Alabama,5039877.0,3281881.0,1305106.0,237434.0,53913.0,172800.0,861.0,39.8,1986.0,37024.0,794326.0,2445896.0,2593981.0,2313616.0,346057.0,1377932.0,589627.0,01,2021
Alabama,5074296.0,3302528.0,1302035.0,246477.0,59674.0,200900.0,913.0,39.6,1986.0,40316.0,800395.0,2461248.0,2613048.0,2339582.0,323134.0,1416333.0,600115.0,01,2022
Alaska,641724.0,443874.0,22103.0,30843.0,56234.0,197100.0,832.0,33.9,1980.0,34096.0,71266.0,325699.0,316025.0,274246.0,40994.0,147019.0,86233.0,02,2005
Alaska,670053.0,460170.0,21476.0,37498.0,59393.0,213200.0,883.0,33.5,1981.0,34713.0,70919.0,344757.0,325296.0,276590.0,46712.0,148249.0,81629.0,02,2006
Alaska,683478.0,465234.0,25821.0,38440.0,64333.0,231300.0,918.0,33.3,1981.0,35502.0,59625.0,357280.0,326198.0,282271.0,45850.0,149018.0,87403.0,02,2007
Alaska,686293.0,474317.0,24883.0,42588.0,68460.0,237800.0,949.0,33.0,1981.0,35760.0,56396.0,357559.0,328734.0,283403.0,45796.0,154334.0,83273.0,02,2008
Alaska,698473.0,477384.0,27067.0,43373.0,66953.0,232900.0,1007.0,32.6,1981.0,35613.0,61653.0,360688.0,337785.0,283895.0,47298.0,154337.0,82260.0,02,2009
Alaska,713985.0,481446.0,24711.0,40705.0,64576.0,241400.0,981.0,33.8,1982.0,38658.0,69279.0,372436.0,341549.0,307065.0,52455.0,162785.0,91825.0,02,2010
Alaska,722718.0,482698.0,23143.0,41627.0,67825.0,238300.0,1049.0,33.9,1983.0,38762.0,73905.0,372916.0,349802.0,311182.0,53852.0,162312.0,95018.0,02,2011
Alaska,731449.0,486551.0,26207.0,43686.0,67712.0,245100.0,1120.0,33.8,1983.0,39070.0,72400.0,381094.0,350355.0,307628.0,55977.0,159427.0,92224.0,02,2012
Alaska,735132.0,487762.0,25077.0,48501.0,72237.0,254000.0,1117.0,33.1,1984.0,40635.0,67016.0,386404.0,348728.0,307417.0,61402.0,156107.0,89908.0,02,2013
Alaska,736732.0,483584.0,24790.0,49276.0,71583.0,254500.0,1183.0,33.3,1984.0,41707.0,80627.0,385582.0,351150.0,308571.0,58912.0,156006.0,93653.0,02,2014
Alaska,738432.0,481314.0,26176.0,51825.0,73355.0,259600.0,1163.0,33.3,1983.0,40137.0,74532.0,388695.0,349737.0,309453.0,59268.0,159922.0,90263.0,02,2015
Alaska,741894.0,477895.0,23753.0,51304.0,76440.0,267800.0,1208.0,33.5,1984.0,41597.0,71566.0,390573.0,351321.0,310672.0,62204.0,160215.0,88253.0,02,2016
Alaska,739795.0,474856.0,22107.0,51712.0,73181.0,273100.0,1201.0,34.5,1984.0,41926.0,80012.0,385776.0,354019.0,316968.0,66227.0,159344.0,91397.0,02,2017
Alaska,737438.0,474555.0,25197.0,53069.0,74346.0,276100.0,1177.0,34.9,1984.0,44026.0,78620.0,382952.0,354486.0,318352.0,63801.0,167108.0,87443.0,02,2018
Alaska,731545.0,469771.0,22551.0,52548.0,75463.0,281200.0,1201.0,35.0,1984.0,45015.0,71938.0,380433.0,351112.0,319867.0,67668.0,163272.0,88927.0,02,2019
Alaska,732109.0,452387.5,22277.0,52419.5,76654.0,293050.0,1230.0,35.3,1984.5,46388.0,73551.5,381777.0,350332.0,323878.0,62123.0,172208.5,89546.5,02,2020
Alaska,732673.0,435004.0,22003.0,52291.0,77845.0,304900.0,1259.0,35.6,1985.0,47761.0,75165.0,383121.0,349552.0,327889.0,56578.0,181145.0,90166.0,02,2021
Alaska,733583.0,437533.0,22202.0,56491.0,88121.0,336900.0,1329.0,35.9,1986.0,51079.0,78608.0,385667.0,347916.0,329160.0,54586.0,181586.0,92988.0,02,2022
Arizona,5829839.0,4440804.0,180769.0,1668524.0,44282.0,185400.0,717.0,34.5,1985.0,29148.0,824008.0,2902933.0,2926906.0,2544806.0,340793.0,1502457.0,701556.0,04,2005
Arizona,6166318.0,4741310.0,207837.0,1803377.0,47265.0,236500.0,762.0,34.6,1986.0,30163.0,857349.0,3085331.0,3080987.0,2605095.0,380103.0,1523041.0,701951.0,04,2006
Arizona,6338755.0,4841990.0,224991.0,1881719.0,49889.0,237700.0,819.0,34.9,1986.0,30990.0,881257.0,3173292.0,3165463.0,2667550.0,416004.0,1533145.0,718401.0,04,2007
Arizona,6500180.0,5203987.0,235758.0,1959197.0,50958.0,229200.0,866.0,35.1,1986.0,31373.0,938924.0,3258694.0,3241486.0,2722712.0,448870.0,1548890.0,724952.0,04,2008
Arizona,6595778.0,5275163.0,254011.0,2031651.0,48745.0,187700.0,859.0,34.9,1987.0,30689.0,1069897.0,3307075.0,3288703.0,2753059.0,476194.0,1526790.0,750075.0,04,2009
Arizona,6413737.0,5095378.0,264009.0,1908914.0,46789.0,168800.0,844.0,35.9,1988.0,31191.0,1094249.0,3190700.0,3223037.0,2846738.0,512688.0,1522938.0,811112.0,04,2010
Arizona,6482505.0,5141027.0,265940.0,1949295.0,46709.0,153800.0,850.0,36.2,1988.0,31078.0,1203501.0,3228514.0,3253991.0,2864360.0,508305.0,1501528.0,854527.0,04,2011
Arizona,6553255.0,5164199.0,286343.0,1976104.0,47826.0,151500.0,888.0,36.6,1989.0,31293.0,1194506.0,3260687.0,3292568.0,2871486.0,479318.0,1496650.0,895518.0,04,2012
Arizona,6626624.0,5233466.0,277973.0,2005114.0,48510.0,166000.0,890.0,36.8,1989.0,31386.0,1206460.0,3298086.0,3328538.0,2892359.0,491550.0,1490031.0,910778.0,04,2013
Arizona,6731484.0,5273335.0,280518.0,2056456.0,50068.0,176700.0,916.0,36.9,1989.0,31663.0,1199061.0,3342946.0,3388538.0,2909336.0,480593.0,1484857.0,943886.0,04,2014
Arizona,6828065.0,5285994.0,300685.0,2098411.0,51492.0,194300.0,933.0,37.4,1989.0,31840.0,1159043.0,3387385.0,3440680.0,2929173.0,466165.0,1524828.0,938180.0,04,2015
Arizona,6931071.0,5254944.0,299674.0,2144775.0,53558.0,205900.0,976.0,37.5,1989.0,32328.0,1107464.0,3444228.0,3486843.0,2961136.0,442084.0,1593014.0,926038.0,04,2016
Arizona,7016270.0,5442417.0,307655.0,2202173.0,56581.0,223400.0,1020.0,37.7,1990.0,34759.0,1018935.0,3487722.0,3528548.0,2999185.0,446213.0,1652321.0,900651.0,04,2017
Arizona,7171646.0,5590505.0,336340.0,2266342.0,59246.0,241100.0,1036.0,38.0,1990.0,35634.0,983499.0,3565129.0,3606517.0,3035902.0,421604.0,1694367.0,919931.0,04,2018
Arizona,7278717.0,5701810.0,343729.0,2310592.0,62055.0,255900.0,1101.0,38.3,1990.0,36781.0,958442.0,3620935.0,3657782.0,3076048.0,405607.0,1742670.0,927771.0,04,2019
Arizona,7277516.5,4971739.5,335183.5,2330858.0,65555.5,296100.0,1177.0,38.45,1991.0,39095.0,933701.5,3625277.5,3652239.0,3107366.5,363284.5,1824180.0,919902.0,04,2020
Arizona,7276316.0,4241669.0,326638.0,2351124.0,69056.0,336300.0,1253.0,38.6,1992.0,41409.0,908961.0,3629620.0,3646696.0,3138685.0,320962.0,1905690.0,912033.0,04,2021
Arizona,7359197.0,4254015.0,340760.0,2388520.0,74568.0,402800.0,1450.0,38.8,1993.0,45065.0,897852.0,3678381.0,3680816.0,3186554.0,336177.0,1921746.0,928631.0,04,2022
Arkansas,2701431.0,2135069.0,414260.0,126932.0,34999.0,87400.0,549.0,37.0,1978.0,24282.0,461842.0,1314810.0,1386621.0,1249116.0,161574.0,736825.0,350717.0,05,2005
Arkansas,2810872.0,2208224.0,437680.0,138283.0,36599.0,93900.0,566.0,37.1,1978.0,24885.0,471155.0,1377539.0,1433333.0,1273433.0,170005.0,753412.0,350016.0,05,2006
Arkansas,2834797.0,2226758.0,442279.0,146542.0,38134.0,101000.0,573.0,37.0,1979.0,25945.0,492052.0,1387235.0,1447562.0,1287472.0,184738.0,746839.0,355895.0,05,2007
Arkansas,2855390.0,2247623.0,442636.0,157478.0,38815.0,105700.0,606.0,37.3,1979.0,26304.0,480551.0,1398560.0,1456830.0,1298176.0,184135.0,750639.0,363402.0,05,2008
Arkansas,2889450.0,2265537.0,447786.0,172493.0,37823.0,102900.0,606.0,37.1,1979.0,26416.0,527378.0,1413505.0,1475945.0,1309843.0,184896.0,742860.0,382087.0,05,2009
Arkansas,2921606.0,2289695.0,464411.0,182674.0,38307.0,106300.0,638.0,37.3,1981.0,26445.0,534898.0,1430837.0,1490769.0,1317818.0,202916.0,751568.0,363334.0,05,2010
Arkansas,2937979.0,2296248.0,463364.0,190047.0,38758.0,106300.0,639.0,37.5,1982.0,27031.0,555876.0,1447850.0,1490129.0,1324471.0,196850.0,750984.0,376637.0,05,2011
Arkansas,2949131.0,2307951.0,462182.0,197865.0,40112.0,107600.0,640.0,37.6,1982.0,28299.0,568065.0,1449265.0,1499866.0,1328225.0,184366.0,757722.0,386137.0,05,2012
Arkansas,2959373.0,2305726.0,463928.0,203111.0,40511.0,109500.0,659.0,37.8,1983.0,28457.0,565469.0,1461544.0,1497829.0,1329777.0,203878.0,739987.0,385912.0,05,2013
Arkansas,2966369.0,2322472.0,468231.0,205763.0,41262.0,112500.0,683.0,37.8,1983.0,28798.0,543882.0,1456778.0,1509591.0,1341081.0,209793.0,744318.0,386970.0,05,2014
Arkansas,2978204.0,2308047.0,469555.0,207743.0,41995.0,120700.0,695.0,37.9,1983.0,29467.0,550508.0,1463576.0,1514628.0,1347598.0,202935.0,746000.0,398663.0,05,2015
Arkansas,2988248.0,2290066.0,464516.0,214544.0,44334.0,123300.0,701.0,38.0,1983.0,30537.0,499225.0,1468782.0,1519466.0,1354801.0,212083.0,737632.0,405086.0,05,2016
Arkansas,3004279.0,2293307.0,458367.0,223764.0,45869.0,128500.0,711.0,38.1,1985.0,31663.0,478365.0,1479682.0,1524597.0,1370109.0,217027.0,752399.0,400683.0,05,2017
Arkansas,3013825.0,2306096.0,456714.0,230300.0,47062.0,133100.0,731.0,38.1,1984.0,32287.0,504504.0,1476680.0,1537145.0,1380521.0,224174.0,760401.0,395946.0,05,2018
Arkansas,3017804.0,2315020.0,467468.0,231951.0,48952.0,136200.0,742.0,38.8,1985.0,32264.0,474739.0,1474705.0,1543099.0,1389159.0,225512.0,761809.0,401838.0,05,2019
Arkansas,3021847.5,2215433.5,457435.0,239796.0,50740.0,149250.0,781.0,38.65,1986.0,34198.0,477446.0,1484193.0,1537654.5,1384963.5,211302.5,777423.5,396237.5,05,2020
Arkansas,3025891.0,2115847.0,447402.0,247641.0,52528.0,162300.0,820.0,38.5,1987.0,36132.0,480153.0,1493681.0,1532210.0,1380768.0,197093.0,793038.0,390637.0,05,2021
Arkansas,3045637.0,2103849.0,437331.0,255416.0,55432.0,179800.0,846.0,38.9,1988.0,39165.0,496311.0,1504488.0,1541149.0,1395735.0,179528.0,808558.0,407649.0,05,2022
California,35278768.0,21491336.0,2163530.0,12523379.0,53629.0,477700.0,973.0,34.4,1972.0,32061.0,4673274.0,17497507.0,17781261.0,12989254.0,891360.0,7070138.0,5027756.0,06,2005
California,36457549.0,21810156.0,2260648.0,13074155.0,56645.0,535700.0,1029.0,34.4,1972.0,32017.0,4690140.0,18225275.0,18232274.0,13174781.0,1023554.0,7102197.0,5049030.0,06,2006
California,36553215.0,22026736.0,2263363.0,13220888.0,59948.0,532300.0,1078.0,34.7,1973.0,33449.0,4433014.0,18281748.0,18271467.0,13308705.0,1108033.0,7076972.0,5123700.0,06,2007
California,36756666.0,22961988.0,2260601.0,13457397.0,61021.0,467000.0,1135.0,34.9,1973.0,34325.0,4778118.0,18383523.0,18373143.0,13394143.0,1217383.0,6946432.0,5230328.0,06,2008
California,36961664.0,23157650.0,2247948.0,13681370.0,58931.0,384200.0,1155.0,34.9,1973.0,33492.0,5128708.0,18517377.0,18444287.0,13434537.0,1219646.0,6910054.0,5304837.0,06,2009
California,37349363.0,23322954.0,2246353.0,14089411.0,57708.0,370900.0,1163.0,35.2,1973.0,33016.0,5783043.0,18570505.0,18778858.0,13682976.0,1276501.0,6903175.0,5503300.0,06,2010
California,37691912.0,23698393.0,2253905.0,14359500.0,57287.0,355600.0,1174.0,35.4,1974.0,32910.0,6118803.0,18750692.0,18941220.0,13721187.0,1252444.0,6843369.0,5625374.0,06,2011
California,38041430.0,23628545.0,2263723.0,14537661.0,58328.0,349400.0,1200.0,35.5,1974.0,32873.0,6325319.0,18917773.0,19123657.0,13708197.0,1155539.0,6781817.0,5770841.0,06,2012
California,38332521.0,23741019.0,2269021.0,14719327.0,60190.0,373100.0,1224.0,35.7,1974.0,33410.0,6328824.0,19072246.0,19260275.0,13791262.0,1140670.0,6804639.0,5845953.0,06,2013
California,38802500.0,23814044.0,2259681.0,14988770.0,61933.0,412700.0,1268.0,36.0,1974.0,34537.0,6259098.0,19264457.0,19538043.0,13901594.0,1142946.0,6855688.0,5902960.0,06,2014
California,39144818.0,23824254.0,2277229.0,15184545.0,64500.0,449100.0,1311.0,36.2,1974.0,35376.0,5891678.0,19440558.0,19704260.0,13988399.0,1092042.0,6910823.0,5985534.0,06,2015
California,39250017.0,23420234.0,2265280.0,15280776.0,67739.0,477500.0,1375.0,36.4,1974.0,36378.0,5525524.0,19491231.0,19758786.0,14061375.0,1117197.0,6943428.0,6000750.0,06,2016
California,39536653.0,23181769.0,2271917.0,15477306.0,71805.0,509400.0,1447.0,36.5,1975.0,38170.0,5160208.0,19650051.0,19886602.0,14177270.0,1172173.0,7125090.0,5880007.0,06,2017
California,39557045.0,23535388.0,2283850.0,15540142.0,75277.0,546800.0,1520.0,36.7,1975.0,40305.0,4969326.0,19673553.0,19883492.0,14277867.0,1205745.0,7165664.0,5906458.0,06,2018
California,39512223.0,23484958.0,2282144.0,15574882.0,80440.0,568500.0,1614.0,37.0,1975.0,41454.0,4552837.0,19640794.0,19871429.0,14367012.0,1209139.0,7218742.0,5939131.0,06,2019
California,39375029.5,19464367.0,2221814.5,15664745.0,82673.5,608300.0,1682.0,37.3,1975.5,43839.0,4642936.5,19629864.0,19745165.5,14439580.5,1146112.5,7360724.0,5932744.0,06,2020
California,39237836.0,15443776.0,2161485.0,15754608.0,84907.0,648100.0,1750.0,37.6,1976.0,46224.0,4733036.0,19618934.0,19618902.0,14512149.0,1083086.0,7502706.0,5926357.0,06,2021
California,39029342.0,15175598.0,2121422.0,15732184.0,91551.0,715900.0,1870.0,37.9,1977.0,49320.0,4670324.0,19536425.0,19492917.0,14627041.0,1076455.0,7565502.0,5985084.0,06,2022
Colorado,4562244.0,3809054.0,165729.0,891614.0,50652.0,223300.0,757.0,34.7,1978.0,31491.0,504106.0,2283293.0,2278951.0,2053178.0,234141.0,1233695.0,585342.0,08,2005
Colorado,4753377.0,3934971.0,177902.0,934410.0,52015.0,232900.0,780.0,35.4,1979.0,31858.0,556153.0,2393355.0,2360022.0,2095235.0,248247.0,1269421.0,577567.0,08,2006
Colorado,4861515.0,4061059.0,189217.0,965884.0,55212.0,233900.0,788.0,35.7,1979.0,33059.0,569386.0,2451108.0,2410407.0,2127358.0,267393.0,1280207.0,579758.0,08,2007
Colorado,4939456.0,4185668.0,187556.0,997060.0,56993.0,242200.0,848.0,35.8,1979.0,33609.0,552889.0,2487842.0,2451614.0,2152124.0,254289.0,1280814.0,617021.0,08,2008
Colorado,5024748.0,4251059.0,194951.0,1018208.0,55430.0,237800.0,851.0,35.7,1980.0,33045.0,634387.0,2529083.0,2495665.0,2167902.0,257756.0,1279955.0,630191.0,08,2009
Colorado,5049071.0,4208365.0,198117.0,1047700.0,54046.0,236600.0,863.0,36.0,1981.0,33577.0,659786.0,2531362.0,2517709.0,2214262.0,253677.0,1292792.0,667793.0,08,2010
Colorado,5116796.0,4318187.0,203243.0,1070559.0,55387.0,233700.0,900.0,36.2,1981.0,34856.0,674195.0,2569136.0,2547660.0,2224661.0,249273.0,1271804.0,703584.0,08,2011
Colorado,5187582.0,4376673.0,218292.0,1088742.0,56765.0,234900.0,934.0,36.2,1981.0,35110.0,694842.0,2601370.0,2586212.0,2230536.0,234448.0,1278158.0,717930.0,08,2012
Colorado,5268367.0,4415852.0,209555.0,1108425.0,58823.0,240500.0,971.0,36.4,1982.0,35405.0,667446.0,2645976.0,2622391.0,2247291.0,244491.0,1291945.0,710855.0,08,2013
Colorado,5355866.0,4520381.0,215446.0,1135107.0,61303.0,255200.0,1020.0,36.3,1982.0,36365.0,630786.0,2692599.0,2663267.0,2276280.0,236688.0,1302533.0,737059.0,08,2014
Colorado,5456574.0,4607390.0,224809.0,1164278.0,63909.0,283800.0,1111.0,36.4,1983.0,36813.0,613549.0,2741020.0,2715554.0,2309122.0,234387.0,1322618.0,752117.0,08,2015
Colorado,5540545.0,4654921.0,234142.0,1181218.0,65685.0,314200.0,1171.0,36.7,1983.0,37534.0,598736.0,2790701.0,2749844.0,2339140.0,230148.0,1365832.0,743160.0,08,2016
Colorado,5607154.0,4720495.0,229436.0,1206724.0,69117.0,348900.0,1240.0,36.8,1984.0,40330.0,564312.0,2820169.0,2786985.0,2385495.0,246288.0,1394824.0,744383.0,08,2017
Colorado,5695564.0,4790677.0,237578.0,1235127.0,71953.0,373300.0,1289.0,36.9,1984.0,41343.0,537492.0,2864761.0,2830803.0,2424128.0,247371.0,1417981.0,758776.0,08,2018
Colorado,5758736.0,4822379.0,240538.0,1256903.0,77127.0,394600.0,1369.0,37.1,1985.0,42767.0,526979.0,2904955.0,2853781.0,2464109.0,229006.0,1471912.0,763191.0,08,2019
Colorado,5785402.5,4461881.0,234952.5,1275058.5,79690.5,430400.0,1430.0,37.35,1986.0,45734.5,540125.5,2923996.0,2861406.5,2502446.0,228373.5,1509072.5,765000.0,08,2020
Colorado,5812069.0,4101383.0,229367.0,1293214.0,82254.0,466200.0,1491.0,37.6,1987.0,48702.0,553272.0,2943037.0,2869032.0,2540783.0,227741.0,1546233.0,766809.0,08,2021
Colorado,5839926.0,4106707.0,235519.0,1314962.0,89302.0,531100.0,1646.0,37.7,1988.0,52024.0,540517.0,2960896.0,2879030.0,2590205.0,205621.0,1584309.0,800275.0,08,2022
Connecticut,3394751.0,2756081.0,309769.0,371425.0,60941.0,271500.0,839.0,39.3,1961.0,38058.0,281408.0,1645607.0,1749144.0,1423343.0,99505.0,919943.0,403895.0,09,2005
Connecticut,3504809.0,2800344.0,332711.0,391935.0,63422.0,298900.0,886.0,39.1,1962.0,37541.0,280108.0,1705842.0,1798967.0,1432250.0,106807.0,921382.0,404061.0,09,2006
Connecticut,3502309.0,2786401.0,328401.0,403375.0,65967.0,309200.0,931.0,39.1,1962.0,39633.0,268880.0,1706150.0,1796159.0,1438548.0,117834.0,924839.0,395875.0,09,2007
Connecticut,3501252.0,2805744.0,331149.0,419391.0,68595.0,306000.0,970.0,39.3,1963.0,41012.0,314806.0,1709297.0,1791955.0,1443192.0,113887.0,917062.0,412243.0,09,2008
Connecticut,3518288.0,2782023.0,337293.0,434471.0,67034.0,291200.0,1006.0,39.5,1963.0,39717.0,320554.0,1716182.0,1802106.0,1445840.0,119511.0,913166.0,413163.0,09,2009
Connecticut,3577073.0,2797956.0,356880.0,481901.0,64032.0,288800.0,992.0,40.0,1963.0,40588.0,350145.0,1738918.0,1838155.0,1488215.0,129406.0,923617.0,435192.0,09,2010
Connecticut,3580709.0,2787171.0,359683.0,494289.0,65753.0,278700.0,1021.0,40.3,1964.0,40906.0,377856.0,1743795.0,1836914.0,1494042.0,142399.0,911059.0,440584.0,09,2011
Connecticut,3590347.0,2804972.0,366350.0,510647.0,67276.0,267800.0,1019.0,40.4,1963.0,41061.0,372390.0,1749806.0,1840541.0,1488002.0,130190.0,908452.0,449360.0,09,2012
Connecticut,3596080.0,2778681.0,370998.0,527163.0,67098.0,267000.0,1040.0,40.5,1964.0,40940.0,373900.0,1751883.0,1844197.0,1488072.0,148212.0,888478.0,451382.0,09,2013
Connecticut,3596677.0,2763949.0,371857.0,541153.0,70048.0,267200.0,1076.0,40.5,1964.0,41801.0,374772.0,1754116.0,1842561.0,1493632.0,137815.0,900039.0,455778.0,09,2014
Connecticut,3590886.0,2747943.0,380571.0,553783.0,71346.0,270900.0,1108.0,40.6,1964.0,42307.0,366909.0,1752063.0,1838823.0,1496056.0,152353.0,889035.0,454668.0,09,2015
Connecticut,3576452.0,2741892.0,378932.0,562347.0,73433.0,274600.0,1115.0,40.9,1964.0,44030.0,339128.0,1745153.0,1831299.0,1499145.0,141876.0,879073.0,478196.0,09,2016
Connecticut,3588184.0,2723013.0,380578.0,578833.0,74168.0,273100.0,1125.0,40.9,1964.0,45234.0,334128.0,1750647.0,1837537.0,1517495.0,160733.0,898234.0,458528.0,09,2017
Connecticut,3572665.0,2688136.0,391552.0,589810.0,76348.0,277400.0,1171.0,41.1,1965.0,45934.0,361377.0,1740533.0,1832132.0,1521123.0,143032.0,906771.0,471320.0,09,2018
Connecticut,3565287.0,2660228.0,396745.0,600954.0,78833.0,280700.0,1177.0,41.2,1965.0,46904.0,347149.0,1743777.0,1821510.0,1524959.0,147793.0,895594.0,481572.0,09,2019
Connecticut,3585442.0,2507404.0,388795.5,619033.5,81302.0,296100.0,1227.0,41.150000000000006,1966.0,48705.5,350657.5,1755911.0,1829531.0,1530643.0,127903.5,923555.0,479184.5,09,2020
Connecticut,3605597.0,2354580.0,380846.0,637113.0,83771.0,311500.0,1277.0,41.1,1967.0,50507.0,354166.0,1768045.0,1837552.0,1536327.0,108014.0,951516.0,476797.0,09,2021
Connecticut,3626205.0,2357855.0,380229.0,658978.0,88429.0,347200.0,1360.0,40.9,1967.0,53626.0,345695.0,1776689.0,1849516.0,1540292.0,106657.0,949839.0,483796.0,09,2022
Delaware,818587.0,602213.0,163052.0,50218.0,52499.0,203800.0,793.0,37.9,1976.0,32652.0,84811.0,396855.0,421732.0,374872.0,57232.0,229860.0,87780.0,10,2005
Delaware,853476.0,615638.0,176845.0,53836.0,52833.0,227100.0,830.0,37.5,1977.0,33627.0,91962.0,413560.0,439916.0,382866.0,62756.0,238194.0,81916.0,10,2006
Delaware,864764.0,625354.0,175682.0,56153.0,54610.0,239700.0,910.0,37.8,1978.0,35316.0,87956.0,418659.0,446105.0,388619.0,60142.0,238141.0,90336.0,10,2007
Delaware,873092.0,634981.0,179664.0,59093.0,57989.0,250900.0,917.0,38.3,1979.0,35027.0,85094.0,422659.0,450433.0,392967.0,64313.0,241544.0,87110.0,10,2008
Delaware,885122.0,636530.0,183790.0,63892.0,56860.0,249400.0,949.0,38.2,1980.0,33239.0,93251.0,428865.0,456257.0,396270.0,69018.0,240908.0,86344.0,10,2009
Delaware,899769.0,636052.0,191626.0,73842.0,55847.0,243600.0,952.0,38.8,1981.0,35232.0,103427.0,436608.0,463161.0,406489.0,77724.0,239884.0,88881.0,10,2010
Delaware,907135.0,636680.0,193899.0,76153.0,58814.0,236900.0,960.0,39.1,1981.0,36696.0,104831.0,439918.0,467217.0,409779.0,76587.0,238560.0,94632.0,10,2011
Delaware,917092.0,639294.0,196950.0,78813.0,58415.0,226900.0,960.0,39.2,1981.0,36208.0,107307.0,444691.0,472401.0,410308.0,70000.0,241050.0,99258.0,10,2012
Delaware,925749.0,637606.0,200249.0,80944.0,57846.0,226200.0,999.0,39.1,1982.0,35594.0,111327.0,447789.0,477960.0,412015.0,72944.0,243047.0,96024.0,10,2013
Delaware,935614.0,647533.0,203326.0,83326.0,59716.0,230500.0,1024.0,39.6,1983.0,36763.0,113508.0,454005.0,481609.0,417413.0,67670.0,245808.0,103935.0,10,2014
Delaware,945934.0,654904.0,203863.0,85306.0,61255.0,240200.0,1049.0,39.7,1983.0,38062.0,114360.0,458208.0,487726.0,421734.0,69139.0,249681.0,102914.0,10,2015
Delaware,952065.0,659091.0,209911.0,87152.0,61757.0,243400.0,1048.0,40.6,1984.0,37312.0,108211.0,460232.0,491833.0,426154.0,75069.0,245005.0,106080.0,10,2016
Delaware,961939.0,662084.0,210356.0,89540.0,62852.0,252800.0,1086.0,40.1,1984.0,40347.0,126986.0,465510.0,496429.0,432853.0,74916.0,253948.0,103989.0,10,2017
Delaware,967171.0,659781.0,217594.0,91975.0,64805.0,255300.0,1108.0,41.1,1983.0,38023.0,117242.0,467924.0,499247.0,438659.0,70988.0,261145.0,106526.0,10,2018
